datetime,station,temperature,precipitation,sky_cover,weather,wind_dir,wind_speed
2019-02-08T02:00:00Z,114640,-2.2,0.00,Z,,240.0,13.8
2019-02-08T03:00:00Z,114640,-2.2,0.00,,M,240.0,13.8
2019-02-08T04:00:00Z,114640,-1.7,0.00,,M,230.0,16.9
2019-02-08T05:00:00Z,114640,-1.7,0.00,,M,240.0,13.8
2019-02-08T06:00:00Z,114640,-1.7,0.00,P,,240.0,15.6
2019-02-08T07:00:00Z,114640,-1.1,0.00,,M,230.0,15.6
2019-02-08T08:00:00Z,114640,-0.6,0.00,M,M,230.0,15.6
2019-02-08T09:00:00Z,114640,0.0,0.00,,M,230.0,15.6
2019-02-08T10:00:00Z,114640,0.0,0.00,M,M,230.0,16.9
2019-02-08T11:00:00Z,114640,0.6,0.00,Z,,230.0,16.9
2019-02-08T12:00:00Z,114640,1.1,0.00,P,,230.0,13.8
2019-02-08T13:00:00Z,114640,1.1,0.00,O,,220.0,13.8
2019-02-08T14:00:00Z,114640,1.1,0.00,Z,,220.0,11.2
2019-02-08T15:00:00Z,114640,0.6,0.00,,M,220.0,11.2
2019-02-08T16:00:00Z,114640,0.0,0.00,,M,220.0,12.5
2019-02-08T17:00:00Z,114640,-0.6,0.00,,M,210.0,13.8
2019-02-08T18:00:00Z,114640,-0.6,0.00,,M,220.0,13.8
2019-02-08T19:00:00Z,114640,-0.6,0.00,O,,220.0,16.9
2019-02-08T20:00:00Z,114640,-0.6,0.00,Z,,210.0,18.1
2019-02-08T21:00:00Z,114640,-0.6,0.00,O,,200.0,16.9
2019-02-08T22:00:00Z,114640,-1.1,0.00,O,,200.0,18.1
2019-02-08T23:00:00Z,114640,-0.6,0.00,O,,200.0,18.1
2019-02-09T00:00:00Z,114640,-0.6,0.00,O,,190.0,18.1
2019-02-09T01:00:00Z,114640,-1.1,0.00,O,,180.0,18.1
2019-02-09T02:00:00Z,114640,-1.7,0.00,O,,190.0,19.4
2019-02-09T03:00:00Z,114640,-0.6,0.00,O,,200.0,19.4
2019-02-09T04:00:00Z,114640,-0.6,0.00,O,,200.0,22.5
2019-02-09T05:00:00Z,114640,-0.6,0.00,O,,210.0,21.2
2019-02-09T06:00:00Z,114640,-1.1,0.00,O,,230.0,19.4
2019-02-09T07:00:00Z,114640,-0.6,0.00,O,DS,230.0,21.2
2019-02-09T08:00:00Z,114640,0.0,0.00,O,,230.0,19.4
2019-02-09T09:00:00Z,114640,0.6,0.00,O,,240.0,16.9
2019-02-09T10:00:00Z,114640,1.7,0.00,P,,240.0,22.5
2019-02-09T11:00:00Z,114640,2.8,0.00,O,,240.0,21.2
2019-02-09T12:00:00Z,114640,2.2,0.00,O,,240.0,19.4
2019-02-09T13:00:00Z,114640,2.8,0.00,O,,240.0,21.2
2019-02-09T14:00:00Z,114640,3.9,0.00,O,,250.0,15.6
2019-02-09T15:00:00Z,114640,3.3,0.00,O,,240.0,19.4
2019-02-09T16:00:00Z,114640,2.8,0.00,O,,230.0,16.9
2019-02-09T17:00:00Z,114640,2.2,0.00,O,DP,240.0,15.6
2019-02-09T18:00:00Z,114640,2.2,0.00,O,,250.0,19.4
2019-02-09T19:00:00Z,114640,2.2,0.00,P,,240.0,21.2
2019-02-09T20:00:00Z,114640,1.7,0.00,P,,240.0,19.4
2019-02-09T21:00:00Z,114640,1.7,0.00,P,,240.0,19.4
2019-02-09T22:00:00Z,114640,1.7,0.00,O,,250.0,18.1
2019-02-09T23:00:00Z,114640,1.1,0.00,P,,240.0,18.1
2019-02-10T00:00:00Z,114640,1.1,0.00,P,,240.0,15.6
2019-02-10T01:00:00Z,114640,1.1,0.00,P,,240.0,16.9
2019-02-10T02:00:00Z,114640,1.1,0.00,P,,240.0,15.6
2019-02-10T03:00:00Z,114640,0.6,0.00,P,,240.0,16.9
2019-02-10T04:00:00Z,114640,0.6,0.00,O,,230.0,15.6
2019-02-10T05:00:00Z,114640,0.6,0.00,Z,,220.0,16.9
2019-02-10T06:00:00Z,114640,1.1,0.00,Z,,220.0,18.1
2019-02-10T07:00:00Z,114640,1.1,0.00,Z,,200.0,16.9
2019-02-10T08:00:00Z,114640,1.1,0.00,Z,,190.0,18.1
2019-02-10T09:00:00Z,114640,1.1,0.00,Z,,170.0,19.4
2019-02-10T10:00:00Z,114640,1.1,0.00,Z,,170.0,19.4
2019-02-10T11:00:00Z,114640,1.7,0.00,O,,170.0,22.5
2019-02-10T12:00:00Z,114640,2.8,0.00,O,,190.0,19.4
2019-02-10T13:00:00Z,114640,2.8,0.00,O,,190.0,21.2
2019-02-10T14:00:00Z,114640,3.3,0.00,O,,190.0,19.4
2019-02-10T15:00:00Z,114640,3.9,0.00,O,D,200.0,21.2
2019-02-10T16:00:00Z,114640,3.9,0.00,O,D,210.0,23.8
2019-02-10T17:00:00Z,114640,3.3,0.00,O,D,200.0,21.2
2019-02-10T18:00:00Z,114640,3.3,0.00,Z,,210.0,19.4
2019-02-10T19:00:00Z,114640,2.8,0.00,Z,,210.0,18.1
2019-02-10T20:00:00Z,114640,2.2,0.00,Z,,210.0,16.9
2019-02-10T21:00:00Z,114640,2.2,0.00,Z,,230.0,16.9
2019-02-10T22:00:00Z,114640,2.2,0.00,Z,,250.0,23.8
2019-02-10T23:00:00Z,114640,1.1,0.00,Z,,250.0,21.2
2019-02-11T00:00:00Z,114640,0.6,0.00,Z,,240.0,23.8
2019-02-11T01:00:00Z,114640,0.0,0.00,O,,250.0,25.0
2019-02-11T02:00:00Z,114640,0.0,0.00,O,,250.0,23.8
2019-02-11T03:00:00Z,114640,0.0,0.00,O,S,270.0,18.1
2019-02-11T04:00:00Z,114640,-1.1,0.00,,S,300.0,22.5
2019-02-11T05:00:00Z,114640,-1.1,0.00,Z,S,300.0,26.9
2019-02-11T06:00:00Z,114640,-1.7,0.00,Z,SP,310.0,25.0
2019-02-11T07:00:00Z,114640,-1.1,0.00,Z,,310.0,26.9
2019-02-11T08:00:00Z,114640,-0.6,0.00,Z,,310.0,19.4
2019-02-11T09:00:00Z,114640,-0.6,0.00,O,,300.0,18.1
2019-02-11T10:00:00Z,114640,-0.6,0.00,Z,,300.0,21.2
2019-02-11T11:00:00Z,114640,-0.6,0.00,Z,,300.0,22.5
2019-02-11T12:00:00Z,114640,0.0,0.00,O,,300.0,22.5
2019-02-11T13:00:00Z,114640,0.6,0.00,O,,290.0,18.1
2019-02-11T14:00:00Z,114640,0.0,0.00,O,,300.0,23.8
2019-02-11T15:00:00Z,114640,0.0,0.00,O,,320.0,19.4
2019-02-11T16:00:00Z,114640,-0.6,0.00,P,,310.0,22.5
2019-02-11T17:00:00Z,114640,-1.1,0.00,P,,310.0,21.2
2019-02-11T18:00:00Z,114640,-1.7,0.00,O,SP,320.0,25.0
2019-02-11T19:00:00Z,114640,-1.7,0.00,P,,320.0,22.5
2019-02-11T20:00:00Z,114640,-1.7,0.00,O,,320.0,21.2
2019-02-11T21:00:00Z,114640,-1.7,0.00,Z,,320.0,22.5
2019-02-11T22:00:00Z,114640,-2.2,0.00,Z,,320.0,21.2
2019-02-11T23:00:00Z,114640,-3.3,0.00,P,,310.0,22.5
2019-02-12T00:00:00Z,114640,-3.3,0.00,O,,330.0,23.8
2019-02-12T01:00:00Z,114640,-2.8,0.00,O,,320.0,26.9
2019-02-12T02:00:00Z,114640,-2.8,0.00,O,,320.0,23.8
2019-02-12T03:00:00Z,114640,-2.8,0.00,Z,SP,320.0,22.5
2019-02-12T04:00:00Z,114640,-3.3,0.00,Z,SP,320.0,23.8
2019-02-12T05:00:00Z,114640,-3.3,0.00,Z,SP,320.0,23.8
2019-02-12T06:00:00Z,114640,-3.3,0.00,Z,,320.0,25.0
2019-02-12T07:00:00Z,114640,-3.3,0.00,O,DS,330.0,22.5
2019-02-12T08:00:00Z,114640,-2.8,0.00,O,SP,330.0,23.8
2019-02-12T09:00:00Z,114640,-2.8,0.00,Z,SP,330.0,21.2
2019-02-12T10:00:00Z,114640,-2.2,0.00,O,SP,330.0,15.6
2019-02-12T11:00:00Z,114640,-2.2,0.00,O,,330.0,13.8
2019-02-12T12:00:00Z,114640,-2.2,0.00,O,SP,320.0,11.2
2019-02-12T13:00:00Z,114640,-2.8,0.00,O,SP,310.0,15.6
2019-02-12T14:00:00Z,114640,-2.2,0.00,O,,330.0,12.5
2019-02-12T15:00:00Z,114640,-2.2,0.00,O,,310.0,13.8
2019-02-12T16:00:00Z,114640,-2.2,0.00,O,,310.0,15.6
2019-02-12T17:00:00Z,114640,-2.2,0.00,P,,320.0,15.6
2019-02-12T18:00:00Z,114640,-2.2,0.00,O,,320.0,18.1
2019-02-12T19:00:00Z,114640,-2.2,0.00,P,,320.0,16.9
2019-02-12T20:00:00Z,114640,-1.7,0.00,O,,320.0,16.9
2019-02-12T21:00:00Z,114640,-1.7,0.00,O,,310.0,15.6
2019-02-12T22:00:00Z,114640,-1.7,0.00,O,,300.0,12.5
2019-02-12T23:00:00Z,114640,-1.7,0.00,O,,300.0,13.8
2019-02-13T00:00:00Z,114640,-1.7,0.00,O,,300.0,16.9
2019-02-13T01:00:00Z,114640,-1.7,0.00,O,,290.0,13.8
2019-02-13T02:00:00Z,114640,-1.1,0.00,Z,,300.0,12.5
2019-02-13T03:00:00Z,114640,-1.1,0.00,O,,290.0,12.5
2019-02-13T04:00:00Z,114640,-1.1,0.00,Z,,290.0,12.5
2019-02-13T05:00:00Z,114640,-1.7,0.00,P,,280.0,11.2
2019-02-13T06:00:00Z,114640,-1.1,0.00,O,,290.0,13.8
2019-02-13T07:00:00Z,114640,-1.1,0.00,O,,290.0,13.8
2019-02-13T08:00:00Z,114640,-0.6,0.00,O,,290.0,19.4
2019-02-13T09:00:00Z,114640,0.0,0.00,O,,290.0,15.6
2019-02-13T10:00:00Z,114640,0.6,0.00,Z,,290.0,15.6
2019-02-13T11:00:00Z,114640,0.6,0.00,,M,290.0,13.8
2019-02-13T12:00:00Z,114640,1.1,0.00,,M,300.0,13.8
2019-02-13T13:00:00Z,114640,1.1,0.00,,M,290.0,12.5
2019-02-13T14:00:00Z,114640,1.1,0.00,,M,290.0,15.6
2019-02-13T15:00:00Z,114640,1.1,0.00,,M,280.0,12.5
2019-02-13T16:00:00Z,114640,1.1,0.00,,M,290.0,15.6
2019-02-13T17:00:00Z,114640,1.1,0.00,M,M,280.0,15.6
2019-02-13T18:00:00Z,114640,1.1,0.00,,M,290.0,16.9
2019-02-13T19:00:00Z,114640,1.1,0.00,,M,290.0,13.8
2019-02-13T20:00:00Z,114640,1.7,0.00,,M,300.0,16.9
2019-02-13T21:00:00Z,114640,1.7,0.00,,M,300.0,15.6
2019-02-13T22:00:00Z,114640,1.7,0.00,,M,300.0,15.6
2019-02-13T23:00:00Z,114640,1.1,0.00,O,,300.0,11.2
2019-02-14T00:00:00Z,114640,1.1,0.00,O,,320.0,11.2
2019-02-14T01:00:00Z,114640,1.1,0.00,O,,300.0,11.2
2019-02-14T02:00:00Z,114640,1.7,0.00,O,,300.0,11.2
2019-02-14T03:00:00Z,114640,1.1,0.00,O,,310.0,10.0
2019-02-14T04:00:00Z,114640,0.6,0.00,O,,320.0,12.5
2019-02-14T05:00:00Z,114640,1.1,0.00,O,,300.0,11.2
2019-02-14T06:00:00Z,114640,1.1,0.00,O,,310.0,10.0
2019-02-14T07:00:00Z,114640,1.7,0.00,O,,310.0,8.1
2019-02-14T08:00:00Z,114640,1.7,0.00,O,,330.0,4.4
2019-02-14T09:00:00Z,114640,2.8,0.00,O,,360.0,1.2
2019-02-14T10:00:00Z,114640,3.3,0.00,P,,220.0,1.2
2019-02-14T11:00:00Z,114640,7.8,0.00,P,,250.0,1.2
2019-02-14T12:00:00Z,114640,8.9,0.00,P,,110.0,1.2
2019-02-14T13:00:00Z,114640,8.3,0.00,P,,240.0,1.2
2019-02-14T14:00:00Z,114640,7.8,0.00,P,,300.0,4.4
2019-02-14T15:00:00Z,114640,7.2,0.00,P,,300.0,2.5
2019-02-14T16:00:00Z,114640,5.0,0.00,P,,290.0,6.9
2019-02-14T17:00:00Z,114640,3.9,0.00,P,,300.0,10.0
2019-02-14T18:00:00Z,114640,3.3,0.00,J,,310.0,12.5
2019-02-14T19:00:00Z,114640,3.9,0.00,,,320.0,13.8
2019-02-14T20:00:00Z,114640,3.9,0.00,J,,330.0,15.6
2019-02-14T21:00:00Z,114640,3.9,0.00,J,,330.0,15.6
2019-02-14T22:00:00Z,114640,3.9,0.00,J,,330.0,16.9
2019-02-14T23:00:00Z,114640,3.9,0.00,J,,320.0,13.8
2019-02-15T00:00:00Z,114640,3.9,0.00,J,,330.0,13.8
2019-02-15T01:00:00Z,114640,4.4,0.00,J,,330.0,13.8
2019-02-15T02:00:00Z,114640,4.4,0.00,J,,330.0,11.2
2019-02-15T03:00:00Z,114640,4.4,0.00,J,,330.0,12.5
2019-02-15T04:00:00Z,114640,4.4,0.00,J,,320.0,11.2
2019-02-15T05:00:00Z,114640,4.4,0.00,P,,330.0,10.0
2019-02-15T06:00:00Z,114640,4.4,0.00,P,,320.0,10.0
2019-02-15T07:00:00Z,114640,5.0,0.00,P,,330.0,10.0
2019-02-15T08:00:00Z,114640,5.6,0.00,P,,330.0,10.0
2019-02-15T09:00:00Z,114640,5.6,0.00,P,,320.0,10.0
2019-02-15T10:00:00Z,114640,7.2,0.00,P,,330.0,6.9
2019-02-15T11:00:00Z,114640,11.7,0.00,P,,340.0,4.4
2019-02-15T12:00:00Z,114640,12.8,0.00,P,,330.0,2.5
2019-02-15T13:00:00Z,114640,12.8,0.00,P,,320.0,2.5
2019-02-15T14:00:00Z,114640,12.2,0.00,P,,340.0,2.5
2019-02-15T15:00:00Z,114640,11.7,0.00,P,,240.0,1.2
2019-02-15T16:00:00Z,114640,8.9,0.00,P,,180.0,1.2
2019-02-15T17:00:00Z,114640,7.2,0.00,P,,190.0,2.5
2019-02-15T18:00:00Z,114640,6.7,0.00,P,,210.0,2.5
2019-02-15T19:00:00Z,114640,6.1,0.00,P,,210.0,5.6
2019-02-15T20:00:00Z,114640,6.1,0.00,P,,230.0,6.9
2019-02-15T21:00:00Z,114640,6.7,0.00,P,,260.0,6.9
2019-02-15T22:00:00Z,114640,7.2,0.00,P,,260.0,6.9
2019-02-15T23:00:00Z,114640,7.8,0.00,P,,260.0,6.9
2019-02-16T00:00:00Z,114640,7.8,0.00,P,,250.0,6.9
2019-02-16T01:00:00Z,114640,6.7,0.00,P,,240.0,6.9
2019-02-16T02:00:00Z,114640,6.7,0.00,P,,240.0,8.1
2019-02-16T03:00:00Z,114640,6.1,0.00,P,,220.0,10.0
2019-02-16T04:00:00Z,114640,5.6,0.00,P,,220.0,10.0
2019-02-16T05:00:00Z,114640,4.4,0.00,P,,220.0,8.1
2019-02-16T06:00:00Z,114640,4.4,0.00,P,,220.0,11.2
2019-02-16T07:00:00Z,114640,4.4,0.00,P,,220.0,12.5
2019-02-16T08:00:00Z,114640,5.6,0.00,P,,220.0,12.5
2019-02-16T09:00:00Z,114640,6.1,0.00,P,,220.0,11.2
2019-02-16T10:00:00Z,114640,7.8,0.00,P,,220.0,10.0
2019-02-16T11:00:00Z,114640,10.0,0.00,P,,220.0,11.2
2019-02-16T12:00:00Z,114640,10.0,0.00,P,,230.0,10.0
2019-02-16T13:00:00Z,114640,10.0,0.00,P,,240.0,8.1
2019-02-16T14:00:00Z,114640,10.0,0.00,P,,240.0,11.2
2019-02-16T15:00:00Z,114640,9.4,0.00,P,,240.0,11.2
2019-02-16T16:00:00Z,114640,8.3,0.00,P,,230.0,11.2
2019-02-16T17:00:00Z,114640,7.2,0.00,P,,230.0,10.0
2019-02-16T18:00:00Z,114640,6.7,0.00,,,230.0,11.2
2019-02-16T19:00:00Z,114640,6.7,0.00,J,,230.0,12.5
2019-02-16T20:00:00Z,114640,7.2,0.00,J,,240.0,12.5
2019-02-16T21:00:00Z,114640,7.2,0.00,,,250.0,11.2
2019-02-16T22:00:00Z,114640,7.2,0.00,J,,250.0,11.2
2019-02-16T23:00:00Z,114640,6.7,0.00,J,,250.0,11.2
2019-02-17T00:00:00Z,114640,7.2,0.00,J,,290.0,12.5
2019-02-17T01:00:00Z,114640,8.9,0.00,P,,300.0,6.9
2019-02-17T02:00:00Z,114640,7.8,0.00,P,,310.0,11.2
2019-02-17T03:00:00Z,114640,6.1,0.00,P,,310.0,6.9
2019-02-17T04:00:00Z,114640,6.7,0.00,P,,340.0,4.4
2019-02-17T05:00:00Z,114640,6.7,0.00,P,,250.0,1.2
2019-02-17T06:00:00Z,114640,7.2,0.00,P,,210.0,2.5
2019-02-17T07:00:00Z,114640,6.7,0.00,P,,250.0,2.5
2019-02-17T08:00:00Z,114640,7.2,0.00,P,,240.0,4.4
2019-02-17T09:00:00Z,114640,8.3,0.00,P,,230.0,5.6
2019-02-17T10:00:00Z,114640,8.9,0.00,P,,230.0,8.1
2019-02-17T11:00:00Z,114640,12.2,0.00,P,,230.0,6.9
2019-02-17T12:00:00Z,114640,12.8,0.00,P,,230.0,5.6
2019-02-17T13:00:00Z,114640,12.2,0.00,P,,250.0,6.9
2019-02-17T14:00:00Z,114640,12.8,0.00,P,,240.0,8.1
2019-02-17T15:00:00Z,114640,11.7,0.00,P,,250.0,8.1
2019-02-17T16:00:00Z,114640,10.0,0.00,O,,250.0,12.5
2019-02-17T17:00:00Z,114640,8.3,0.00,O,,230.0,11.2
2019-02-17T18:00:00Z,114640,7.8,0.00,O,,220.0,10.0
2019-02-17T19:00:00Z,114640,6.1,0.00,O,,210.0,8.1
2019-02-17T20:00:00Z,114640,6.1,0.00,O,,220.0,10.0
2019-02-17T21:00:00Z,114640,5.6,0.00,O,,220.0,10.0
2019-02-17T22:00:00Z,114640,6.1,0.00,O,,230.0,11.2
2019-02-17T23:00:00Z,114640,6.1,0.00,O,,230.0,12.5
2019-02-18T00:00:00Z,114640,5.6,0.00,P,,240.0,11.2
2019-02-18T01:00:00Z,114640,6.1,0.00,P,,240.0,12.5
2019-02-18T02:00:00Z,114640,5.6,0.00,P,,240.0,12.5
2019-02-18T03:00:00Z,114640,0.6,0.00,P,,270.0,11.2
2019-02-18T04:00:00Z,114640,6.7,0.00,P,,270.0,8.1
2019-02-18T05:00:00Z,114640,6.7,0.00,P,,290.0,6.9
2019-02-18T06:00:00Z,114640,7.2,0.00,P,,270.0,2.5
2019-02-18T07:00:00Z,114640,7.8,0.00,P,,240.0,4.4
2019-02-18T08:00:00Z,114640,8.9,0.00,P,,240.0,4.4
2019-02-18T09:00:00Z,114640,8.3,0.00,P,,230.0,5.6
2019-02-18T10:00:00Z,114640,9.4,0.00,P,,230.0,5.6
2019-02-18T11:00:00Z,114640,11.7,0.00,P,,230.0,6.9
2019-02-18T12:00:00Z,114640,12.2,0.00,P,,240.0,8.1
2019-02-18T13:00:00Z,114640,12.2,0.00,P,,220.0,6.9
2019-02-18T14:00:00Z,114640,11.7,0.00,P,,220.0,6.9
2019-02-18T15:00:00Z,114640,10.0,0.00,P,,210.0,8.1
2019-02-18T16:00:00Z,114640,8.3,0.00,P,,210.0,8.1
2019-02-18T17:00:00Z,114640,5.0,0.00,P,,190.0,10.0
2019-02-18T18:00:00Z,114640,3.9,0.00,J,,190.0,12.5
2019-02-18T19:00:00Z,114640,3.9,0.00,J,,200.0,10.0
2019-02-18T20:00:00Z,114640,5.0,0.00,J,,220.0,11.2
2019-02-18T21:00:00Z,114640,5.6,0.00,J,,210.0,12.5
2019-02-18T22:00:00Z,114640,5.0,0.00,J,,220.0,11.2
2019-02-18T23:00:00Z,114640,5.0,0.00,J,,230.0,11.2
2019-02-19T00:00:00Z,114640,5.0,0.00,J,,240.0,11.2
2019-02-19T01:00:00Z,114640,5.0,0.00,P,,230.0,12.5
2019-02-19T02:00:00Z,114640,4.4,0.00,P,,230.0,11.2
2019-02-19T03:00:00Z,114640,4.4,0.00,P,,240.0,10.0
2019-02-19T04:00:00Z,114640,3.9,0.00,P,,240.0,11.2
2019-02-19T05:00:00Z,114640,2.8,0.00,P,,260.0,8.1
2019-02-19T06:00:00Z,114640,2.2,0.00,P,,260.0,11.2
2019-02-19T07:00:00Z,114640,2.2,0.00,P,,270.0,11.2
2019-02-19T08:00:00Z,114640,2.8,0.00,O,,270.0,8.1
2019-02-19T09:00:00Z,114640,3.9,0.00,O,,280.0,10.0
2019-02-19T10:00:00Z,114640,5.6,0.00,O,,250.0,8.1
2019-02-19T11:00:00Z,114640,8.3,0.00,O,,250.0,6.9
2019-02-19T12:00:00Z,114640,8.3,0.00,O,,240.0,8.1
2019-02-19T13:00:00Z,114640,7.2,0.00,O,,240.0,10.0
2019-02-19T14:00:00Z,114640,5.0,0.00,Z,D,270.0,6.9
2019-02-19T15:00:00Z,114640,4.4,0.00,Z,,280.0,8.1
2019-02-19T16:00:00Z,114640,2.8,0.00,O,D,300.0,13.8
2019-02-19T17:00:00Z,114640,2.2,0.00,O,,280.0,12.5
2019-02-19T18:00:00Z,114640,2.2,0.00,P,,290.0,16.9
2019-02-19T19:00:00Z,114640,1.7,0.00,P,,290.0,16.9
2019-02-19T20:00:00Z,114640,1.7,0.00,P,,280.0,13.8
2019-02-19T21:00:00Z,114640,1.1,0.00,P,,290.0,18.1
2019-02-19T22:00:00Z,114640,2.2,0.00,O,,290.0,16.9
2019-02-19T23:00:00Z,114640,1.7,0.00,P,,290.0,15.6
2019-02-20T00:00:00Z,114640,1.1,0.00,P,,290.0,16.9
2019-02-20T01:00:00Z,114640,1.1,0.00,J,,300.0,19.4
2019-02-20T02:00:00Z,114640,0.6,0.00,J,,290.0,18.1
2019-02-20T03:00:00Z,114640,0.6,0.00,P,,300.0,18.1
2019-02-20T04:00:00Z,114640,0.6,0.00,P,,310.0,18.1
2019-02-20T05:00:00Z,114640,0.6,0.00,O,,300.0,16.9
2019-02-20T06:00:00Z,114640,0.0,0.00,O,,290.0,15.6
2019-02-20T07:00:00Z,114640,0.6,0.00,O,,300.0,13.8
2019-02-20T08:00:00Z,114640,0.6,0.00,Z,,290.0,13.8
2019-02-20T09:00:00Z,114640,1.7,0.00,O,,290.0,10.0
2019-02-20T10:00:00Z,114640,2.2,0.00,O,,290.0,8.1
2019-02-20T11:00:00Z,114640,3.3,0.00,O,,290.0,8.1
2019-02-20T12:00:00Z,114640,3.3,0.00,O,,290.0,5.6
2019-02-20T13:00:00Z,114640,4.4,0.00,O,,300.0,10.0
2019-02-20T14:00:00Z,114640,4.4,0.00,O,,300.0,8.1
2019-02-20T15:00:00Z,114640,3.9,0.00,O,,290.0,8.1
2019-02-20T16:00:00Z,114640,2.8,0.00,O,,300.0,8.1
2019-02-20T17:00:00Z,114640,2.8,0.00,Z,,290.0,8.1
2019-02-20T18:00:00Z,114640,2.8,0.00,Z,,300.0,8.1
2019-02-20T19:00:00Z,114640,2.8,0.00,Z,,280.0,6.9
2019-02-20T20:00:00Z,114640,2.2,0.00,Z,,290.0,10.0
2019-02-20T21:00:00Z,114640,2.2,0.00,Z,,290.0,8.1
2019-02-20T22:00:00Z,114640,1.7,0.00,O,,280.0,8.1
2019-02-20T23:00:00Z,114640,1.1,0.00,O,,270.0,8.1
2019-02-21T00:00:00Z,114640,1.7,0.00,O,,280.0,8.1
2019-02-21T01:00:00Z,114640,1.7,0.00,O,,290.0,11.2
2019-02-21T02:00:00Z,114640,2.2,0.00,Z,,290.0,11.2
2019-02-21T03:00:00Z,114640,2.2,0.00,P,,300.0,12.5
2019-02-21T04:00:00Z,114640,1.7,0.00,O,,290.0,12.5
2019-02-21T05:00:00Z,114640,1.7,0.00,O,,290.0,12.5
2019-02-21T06:00:00Z,114640,2.2,0.00,O,,290.0,12.5
2019-02-21T07:00:00Z,114640,2.2,0.00,O,,300.0,11.2
2019-02-21T08:00:00Z,114640,2.8,0.00,O,,280.0,8.1
2019-02-21T09:00:00Z,114640,3.3,0.00,O,,280.0,6.9
2019-02-21T10:00:00Z,114640,3.9,0.00,O,,290.0,10.0
2019-02-21T11:00:00Z,114640,4.4,0.00,O,,290.0,11.2
2019-02-21T12:00:00Z,114640,2.8,0.00,Z,D,310.0,13.8
2019-02-21T13:00:00Z,114640,3.9,0.00,Z,,280.0,6.9
2019-02-21T14:00:00Z,114640,3.9,0.00,Z,,260.0,6.9
2019-02-21T15:00:00Z,114640,3.9,0.00,Z,,270.0,8.1
2019-02-21T16:00:00Z,114640,3.9,0.00,Z,,280.0,11.2
2019-02-21T17:00:00Z,114640,3.3,0.00,Z,,300.0,15.6
2019-02-21T18:00:00Z,114640,3.3,0.00,Z,,290.0,15.6
2019-02-21T19:00:00Z,114640,3.3,0.00,Z,,290.0,18.1
2019-02-21T20:00:00Z,114640,2.8,0.00,Z,,290.0,16.9
2019-02-21T21:00:00Z,114640,3.3,0.00,Z,,290.0,15.6
2019-02-21T22:00:00Z,114640,3.3,0.00,Z,,290.0,13.8
2019-02-21T23:00:00Z,114640,3.3,0.00,Z,D,300.0,19.4
2019-02-22T00:00:00Z,114640,3.3,0.00,M,D,310.0,19.4
2019-02-22T01:00:00Z,114640,3.3,0.00,,D,310.0,21.2
2019-02-22T02:00:00Z,114640,3.3,0.00,M,D,330.0,21.2
2019-02-22T03:00:00Z,114640,3.3,0.00,,D,340.0,23.8
2019-02-22T04:00:00Z,114640,3.3,0.00,Z,D,340.0,22.5
2019-02-22T05:00:00Z,114640,3.3,0.00,,D,340.0,18.1
2019-02-22T06:00:00Z,114640,2.8,0.00,,M,350.0,16.9
2019-02-22T07:00:00Z,114640,2.8,0.00,,D,360.0,12.5
2019-02-22T08:00:00Z,114640,2.8,0.00,,D,360.0,12.5
2019-02-22T09:00:00Z,114640,2.2,0.00,,D,10.0,12.5
2019-02-22T10:00:00Z,114640,0.0,0.00,,D,10.0,11.2
2019-02-22T11:00:00Z,114640,-0.6,0.00,,M,10.0,13.8
2019-02-22T12:00:00Z,114640,-1.1,0.00,,M,10.0,11.2
2019-02-22T13:00:00Z,114640,-1.7,0.00,M,M,10.0,11.2
2019-02-22T14:00:00Z,114640,-2.2,0.00,,M,360.0,13.8
2019-02-22T15:00:00Z,114640,-2.2,0.00,O,,10.0,10.0
2019-02-22T16:00:00Z,114640,-2.8,0.00,O,,10.0,8.1
2019-02-22T17:00:00Z,114640,-3.9,0.00,P,,10.0,8.1
2019-02-22T18:00:00Z,114640,-4.4,0.00,P,,10.0,8.1
2019-02-22T19:00:00Z,114640,-5.0,0.00,P,,30.0,8.1
2019-02-22T20:00:00Z,114640,-5.6,0.00,P,,30.0,11.2
2019-02-22T21:00:00Z,114640,-6.1,0.00,P,,40.0,10.0
2019-02-22T22:00:00Z,114640,-6.7,0.00,P,,110.0,4.4
2019-02-22T23:00:00Z,114640,-6.7,0.00,P,,80.0,5.6
2019-02-23T00:00:00Z,114640,-7.8,0.00,P,,100.0,6.9
2019-02-23T01:00:00Z,114640,-7.8,0.00,P,,130.0,8.1
2019-02-23T02:00:00Z,114640,-7.8,0.00,P,,160.0,8.1
2019-02-23T03:00:00Z,114640,-8.3,0.00,P,,170.0,10.0
2019-02-23T04:00:00Z,114640,-8.3,0.00,P,,150.0,13.8
2019-02-23T05:00:00Z,114640,-9.4,0.00,P,,150.0,12.5
2019-02-23T06:00:00Z,114640,-8.9,0.00,P,,170.0,10.0
2019-02-23T07:00:00Z,114640,-8.3,0.00,P,,160.0,11.2
2019-02-23T08:00:00Z,114640,-7.2,0.00,P,,160.0,8.1
2019-02-23T09:00:00Z,114640,-5.6,0.00,P,,160.0,6.9
2019-02-23T10:00:00Z,114640,-4.4,0.00,P,,160.0,8.1
2019-02-23T11:00:00Z,114640,-0.6,0.00,P,,190.0,6.9
2019-02-23T12:00:00Z,114640,0.6,0.00,P,,200.0,4.4
2019-02-23T13:00:00Z,114640,1.1,0.00,P,,180.0,5.6
